id,property_id,legacy_access_id,deal_kind,status,title,closing_reason,cancellation_reason,started_on,signed_on,cancelled_on,closed_on,deed_signed_on,notes
5f13a93d-d06b-6011-6af3-72d9c689ed4e,e15639c3-9046-54f5-c52f-ff69744c34c5,1300,closing,completed,RTV-195 closing,,,,,,2014-04-21,,
4315498c-ec77-5699-60e7-12a400307911,5e974257-0b88-a8c0-a0e8-5894b3740989,1301,closing,completed,RTV-224 closing,,,,,,2012-11-12,,
1c894946-36ba-4fb2-e23f-db4eaf606e62,32c90103-25e1-e915-b77c-939f6c11f04e,1302,cancellation,completed,RTV-229 cancellation,,,,,,2013-10-01,,
517bcfe3-65f6-c4e9-f3ba-443e75d4184e,b5dd2303-45b9-30be-1da2-edb848eda8e3,1303,closing,completed,RTV-24 closing,,,,,,2011-10-01,,
9f7710dd-5bbc-d5a6-f803-e794f4611e46,712605a0-6e29-479c-c7f5-d3de69d684df,1304,closing,completed,RTV-25 closing,,,,,,2013-04-25,,
3b5aad14-cba7-cdb8-98f4-ef082526948f,5d9c7ab5-6287-6523-31fc-2b0b6cdf32fa,1305,cancellation,completed,RTV-286 cancellation,,,,,,2013-09-01,,
551e4083-4575-59b4-ac13-37cfe96f0535,3846dc85-13da-48c4-6d28-a766089b9ec8,1306,cancellation,completed,RTV-288 cancellation,,,,,,2013-12-31,,
ecca97e5-7083-85d9-6ba7-837598535d64,b3472b99-b46f-fe4a-5a88-f299bf140162,1307,cancellation,completed,RTV-29 cancellation,,,,,,2012-10-01,,
51ae429b-0bc1-ecc1-b0a1-bed20c2b0b99,85148b95-8d62-7662-224d-e3726417c617,1308,cancellation,completed,RTV-294 cancellation,,,,,,2013-08-01,,
31e5691a-0d69-2e34-763c-0973a5cd6f30,549c579d-98db-c947-1526-f117ea76a58d,1309,closing,completed,RTV-296 closing,,,,,,2014-05-21,,
5c66a8c2-2c6c-e907-bb70-c89101e43656,45d9f8fc-9036-d050-5724-879c974f7c48,1310,cancellation,completed,RTV-30 cancellation,,,,,,2013-06-01,,
03e15b9b-598e-3737-e8c0-3619164711a3,5ea8893b-7030-8408-e759-ca0a0079b5c6,1311,cancellation,completed,RTV-31 cancellation,,,,,,2013-06-01,,
3e6e07bd-7693-5b78-bb18-e403c69740ba,1e032be9-6208-be7a-7f41-8fc4cd41bca6,1312,cancellation,completed,RTV-32 cancellation,,,,,,2013-06-01,,
ffa09d7f-68bf-c9e6-9175-a60781c55e30,0f00f606-c77d-0340-b279-330ec2b37edf,1313,cancellation,completed,RTV-326 cancellation,,,,,,2013-11-11,,
585ee4da-e308-382a-6de7-01a4e64f5a91,d751d330-a14a-3284-d55b-6412a5f94a2e,1314,cancellation,completed,RTV-327 cancellation,,,,,,2013-11-11,,
ce1e4e92-d587-9a58-da52-e4559a46644f,28844534-84d3-feea-85b8-b8feb109c5ea,1315,closing,completed,RTV-328 closing,,,,,,2013-11-11,,
effd73bd-7baa-60b0-f990-bf4cc2696081,276a0ddb-d4af-4941-ec4e-97287a859462,1316,cancellation,completed,RTV-33 cancellation,,,,,,2013-06-01,,
f5f38757-262d-296b-7cbb-11fa1fb9c901,fd8df59e-2f64-6140-f4c1-fbf7a79a6d3a,1317,closing,completed,RTV-331 closing,,,,,,2014-04-02,,
ffb75a02-c73e-1b4d-c319-d7e42dc1a803,c30b937f-3495-eddf-eaad-b1df9b7279f1,1318,closing,completed,RTV-336 closing,,,,,,2013-06-28,,
91a5a886-3881-2419-6fa5-9c1f29933b6a,b92fb7d3-fe51-46aa-76ac-fc15efebdc7e,1319,cancellation,completed,RTV-339 cancellation,,,,,,2013-11-01,,
fbb7854c-c43c-4bbf-7fe5-8b3fe44810be,9963054b-1e50-792f-6997-e6bc79824d1c,1320,closing,completed,RTV-34 closing,,,,,,2012-03-05,,
a9dcf96b-eb62-3584-fff2-950c0204813e,3a4fb3f8-d6e3-c4a4-f5f0-d8e2a7fa9c58,1321,cancellation,completed,RTV-342 cancellation,,,,,,2013-09-08,,
24373bb4-a8ef-9b2e-43a7-b61bd7ba53ab,06d80279-7cc0-d461-37a6-4dd269aed086,1322,cancellation,completed,RTV-343 cancellation,,,,,,2013-11-01,,
4e9745a0-5dba-f661-22e1-9f9c8765e6d6,60fd0b86-51d9-f6ab-f4b7-1d3bfc3793b0,1323,cancellation,completed,RTV-35 cancellation,,,,,,2013-06-01,,
40a82c66-b3b0-9589-13af-6484961aa0cf,a5e5e2d1-493e-af8c-c6ec-db0897a5f2d9,1324,cancellation,completed,RTV-350 cancellation,,,,,,2013-08-01,,
704340e5-11b0-c2c7-570e-dfa353599001,9cee7abb-581c-b0f4-42db-295768274a58,1325,cancellation,completed,RTV-360 cancellation,,,,,,2013-12-31,,
d708a66a-75db-976d-120a-abdf757ca653,344f6101-9634-1982-3a56-559c84c2e17f,1326,cancellation,completed,RTV-373 cancellation,,,,,,2014-02-19,,
a9cd766a-0bd2-3046-da28-ecf6c551246d,bc9143cf-c212-6f8e-ca9f-6f5a373acfef,1327,cancellation,completed,RTV-375 cancellation,,,,,,2014-01-22,,
c061f74a-1972-7a3b-f4b8-88b4f9c024e9,d11ee987-75bb-f200-a3b0-fd812f6c32ac,1328,closing,completed,RTV-378 closing,,,,,,2013-11-15,,
06a14c80-770d-fc80-03a8-ac502df916e7,c7418f1b-2d26-73d4-0ab6-e37f4a37e3cf,1329,closing,completed,RTV-384 closing,,,,,,2014-04-15,,
2dec7ea6-a974-9367-d805-00455be2c9fa,ddd5b7d0-118d-17cb-4e44-1f2c93d86773,1330,closing,completed,RTV-408 closing,,,,,,2013-12-20,,
eddaee1e-bc33-d208-ca88-a34fed85cb33,389134a1-e63c-fffa-cb2b-e726d56c5587,1331,closing,completed,RTV-430 closing,,,,,,2014-08-29,,
6bbe4fca-44a4-608b-e889-58edbc0fe7da,7fe1fb15-ae21-5db0-00ca-b472865992a2,1332,closing,draft,RTV-437 closing,,,,,,,,
9c0e1d19-6191-f7ca-4769-3819bf631921,4aea9012-cf3c-ecc5-eaf4-afa72fa85439,1333,closing,completed,RTV-439 closing,,,,,,2014-03-18,,
cd763a2b-79d7-1b9f-c6eb-ba7250957ace,cd27d20d-437e-72f7-7122-37a71230d9ed,1334,closing,completed,RTV-480 closing,,,,,,2014-10-12,,
2b913c2d-62f0-f444-841d-e4ba3eb46ec5,243f8524-06ef-c10a-d7da-a0689df31bdc,1335,cancellation,completed,RTV-481 cancellation,,,,,,2014-10-12,,
2098dc1e-ed64-ca37-d9b0-4a6220cab37a,ebe7f9a1-a96f-cec8-234e-e4f1a62edba6,1336,closing,completed,RTV-484 closing,,,,,,2014-11-06,,
0a9b2217-8c8e-f6f8-2511-5d51547cfe07,4f02990c-d444-be3b-b2df-60d51cf53746,1337,cancellation,completed,RTV-487 cancellation,,,,,,2015-05-22,,
e7d3f53a-73ac-8e4f-d486-d81f13d1d841,55b9b7be-bbf9-0023-c682-3f5d77006783,1338,cancellation,completed,RTV-488 cancellation,,,,,,2015-05-22,,
a32f4ec1-9ad4-07bc-7f6a-3da6c3c5d47c,f95bf74c-3d43-abeb-af86-a46743a4aa52,1339,closing,completed,RTV-489 closing,,,,,,2014-06-01,,
8a32c0f2-04d0-bcf9-c88c-5407d551048d,016f9d47-8a8a-e8ad-f3db-89cc0c8967a4,1340,closing,draft,RTV-499 closing,,,,,,,,
c6ddccc0-0ab3-9c77-444d-419ead40e2ff,a0397250-ce84-17bf-735a-272efbeebfb9,1341,closing,completed,RTV-502 closing,,,,,,2014-09-01,,
8462a370-782d-5175-8f89-559b41217e61,d168b07f-f3c2-10d8-a57a-ba5849c503b1,1342,closing,completed,RTV-508 closing,,,,,,2014-11-12,,
f99db649-e275-69d0-7395-565d6757afcf,76e9e755-866e-5ebf-3488-534298524558,1343,cancellation,completed,RTV-523 cancellation,,,,,,2014-12-31,,
9f28c639-d68a-ac16-ee65-c9e1bf506498,a5ea8ca6-d8d9-8636-001a-5e10cd46c20a,1344,closing,completed,RTV-526 closing,,,,,,2014-09-10,,
f30fd96d-bdec-53e2-b437-2b47816a17e5,4c02fc94-3f3a-8e7b-2178-aae148a6f121,1345,closing,completed,RTV-527 closing,,,,,,2014-09-30,,
bdb99718-646c-c67a-05a7-116a0a6a629d,66f1de09-1751-cfaa-e7e9-2b8dbb838055,1346,cancellation,completed,RTV-57 cancellation,,,,,,2012-02-15,,
fa4ddfeb-b5df-3276-d816-c5cb0a8788f0,e1825b85-8cfd-d28c-1410-e77c3c2008eb,1347,cancellation,completed,RTV-578 cancellation,,,,,,2015-05-31,,
2baa0cbf-ebd7-6494-92fd-90963eb6c1eb,15caa723-6052-48aa-14ee-34524a0927dd,1348,cancellation,completed,RTV-58 cancellation,,,,,,2012-02-15,,
35432f37-45c6-f2c5-779a-2223820dda87,333cf6fe-bf28-db4a-612e-5c8b8a4bae4f,1349,closing,completed,RTV-584 closing,,,,,,2015-01-09,,
86cd60d4-0f52-3a68-2ff0-8ffc178f6b7c,b1dc68e4-9732-e6c3-bbd9-f8074278ff99,1350,cancellation,completed,RTV-586 cancellation,,,,,,2015-06-25,,
1de640cf-49c0-2700-7ac2-93a402d2fde7,c54afb76-c12b-ef25-2e17-07dc99b85acc,1351,cancellation,completed,RTV-59 cancellation,,,,,,2015-02-15,,
36ee9e01-53be-f211-6782-8b5925793662,c70e8bc1-e34d-d790-542b-92444eded151,1352,closing,draft,RTV-626 closing,,,,,,,,
b5d23f6d-9dde-6209-de46-8fb0770e6cba,1bda8a3a-741b-e656-6983-d0fb8586c081,1353,cancellation,completed,RTV-627 cancellation,,,,,,2015-09-02,,
25f59f4c-399a-7353-f604-a10a4ba63a1d,b724124a-9d60-c268-fa63-5e1e62c8b446,1354,closing,completed,RTV-66 closing,,,,,,2012-02-03,,
d54bce6f-f782-ff69-203e-29328c2861c3,ad49de4e-fbb1-661a-c600-b8a519112fc4,1355,cancellation,completed,RTV-662 cancellation,,,,,,2015-11-11,,
8f7c0aaf-d214-c821-bad1-a8eed3142fea,87d5a03a-a73a-65a2-0930-1aa0714dae2f,1356,cancellation,completed,RTV-663 cancellation,,,,,,2015-11-14,,
6938ae79-5abd-19ae-7f14-ac6104c71a40,92221d07-d50d-24ee-c879-3c3eed13d5e3,1357,closing,completed,RTV-669 closing,,,,,,2015-08-22,,
49083f24-1c3a-9a76-7bea-89f3159c868d,a9fff2e9-48af-0285-a72e-4627d4cc4412,1358,closing,completed,RTV-677 closing,,,,,,2016-05-25,,
e37f0c7a-b045-92f6-a70f-ea70b6f22798,cfddbce2-c2bb-e43f-f023-b12effcce56e,1359,cancellation,completed,RTV-714 cancellation,,,,,,2016-01-28,,
ea118432-efdf-99db-1a25-6250a02b2bab,cb6ac0ef-4ee3-2c6f-55b2-439a84bd4472,1360,closing,completed,RTV-717 closing,,,,,,2016-02-07,,
bdec46f1-4a1c-3585-ec02-13e5add77b45,a1db41a6-e5c2-0aa7-7d30-964d4e7167c1,1361,cancellation,completed,RTV-725 cancellation,,,,,,2016-03-19,,
7d511663-cf6a-8364-65d5-c7da8ecafb84,5268162f-655c-ff6c-1bcf-57d20fbf9e2f,1362,cancellation,completed,RTV-736 cancellation,,,,,,2016-04-04,,
816113f6-1041-add1-352e-262eae6b9a65,bc21ccf2-839c-1fd2-a4f6-dd967afd2b79,1363,cancellation,completed,RTV-739 cancellation,,,,,,2016-03-29,,
af7a14d3-f83d-6ffb-99aa-0b6b72b6fe75,a2b0f432-1c87-55f1-522d-abf6981bd2f9,1364,closing,completed,RTV-746 closing,,,,,,2016-02-09,,
88f873f5-b712-9708-07ae-6b41fc8b70bb,e28f53e7-151f-9766-8fb5-742ee9f24241,1365,cancellation,completed,RTV-768 cancellation,,,,,,2016-07-16,,
aa083db8-42e1-cb90-f78d-3e6e5bf48596,67078b15-9352-813c-24a7-f7c70b8afdc9,1366,cancellation,completed,RTV-77 cancellation,,,,,,2012-03-14,,
1b8b0d91-a0cd-40bf-265d-201ba331bdae,3a8e4e4b-7897-44c2-e6f4-c1465d8c017a,1367,cancellation,completed,RTV-771 cancellation,,,,,,2016-08-02,,
ebaafa31-bd17-9a1e-e3f5-921d3586ac85,27348e8c-89ce-07f7-2ca9-c5c0da5ed8e5,1368,cancellation,completed,RTV-8 cancellation,,,,,,2012-08-01,,
d2038af7-539e-5af8-2b86-d592a0a59bf0,9f8dd5af-1f88-1483-3ba7-ac16c712dc33,1369,closing,completed,RTV-850 closing,,,,,,2017-01-24,,
64011993-eb33-3776-f0be-9189e6563d6a,76c56dad-5a95-e7cb-fed5-458f52588bc6,1370,closing,completed,RTV-876 closing,,,,,,2016-09-26,,
83d16d19-62a3-5663-c757-0d07845a889a,4b49583f-c8ab-ada9-eda1-d59687204d6a,1371,closing,draft,RTV-880 closing,,,,,,,,
f9c65498-5844-6eb8-d111-9d6b6873b0f7,2a0eab17-2771-5166-e859-2021ed7b3cd1,1372,closing,draft,RTV-903 closing,,,,,,,,
c4161d86-8911-bc8f-39e2-fa660a0e3df1,3fa3bba9-d1a9-2630-9d63-3fa0947e54ae,1373,cancellation,completed,RTV-927 cancellation,,,,,,2017-08-15,,
cc627d05-5cb7-e1d7-f10c-660bf62718a6,7c1a2d10-4abf-15f4-cd32-05ca20263472,1374,closing,completed,RTV-941 closing,,,,,,2017-05-24,,
e5587f9a-2936-b530-12ec-db17334cd23d,ab81d55a-1364-9f4c-56ca-9087e56c8b18,1375,cancellation,completed,RTV-97 cancellation,,,,,,2012-10-01,,
6f812124-f669-d6e9-63b2-64e07d1a1678,2c5a4ee1-fbbe-358a-ca47-806e98bd558c,1376,closing,draft,RTV-974 closing,,,,,,,,
20b08d90-db4d-d4ab-eacd-96fb90425d05,f95ee478-f53a-a514-6282-629da631c849,1377,closing,draft,RTV-977 closing,,,,,,,,
b1075913-f7e8-155c-f046-95dcfae247a0,217eb926-48d7-705b-baed-488a0984de2b,1378,closing,draft,RTV-983 closing,,,,,,,,
42a019b6-8ff0-81f7-8876-0a1e6839737b,67731e2f-7eb7-7510-d17a-072b87b7716e,1379,closing,draft,RTV-984 closing,,,,,,,,
281cc8eb-7925-c5be-5419-d0969b02f499,d0d0372d-d0ac-aeb9-c336-c71bf90dd8bb,1380,cancellation,completed,RTV-OP10 cancellation,,,,,,2014-07-04,,
8ddbde9b-5661-95d9-aa00-74119aa9b8c2,a5cd9895-69b5-8b48-f78b-3af882e1b5ee,1381,cancellation,completed,RTV-OP14 cancellation,,,,,,2013-08-31,,
716afd57-5ca9-0032-8cad-d330035b5892,3ee72073-ea83-68b3-181b-7a49b374dc52,1382,cancellation,completed,RTV-OP2 cancellation,,,,,,2013-03-13,,
cf4dd5cc-9942-8213-d1b7-5a1cc6c21c65,c88c85bd-b531-d0d6-aadb-5beb7d96a460,1383,closing,draft,RTV-COOP124 closing,,,,,,,,
2cee7343-f43c-2b7b-144e-708e0adf04ed,0dd15636-e40e-647a-f6d1-25493c0019c6,1384,closing,completed,RTV-COOP59 closing,,,,,,2015-06-11,,
97aa8dc9-f214-196c-03ae-153eebff41e9,909cd870-9bfb-f8bd-0c86-cf893ecef44c,1385,closing,completed,RTV-COOP80 closing,,,,,,2016-03-15,,
ebeb3616-23a6-0ed2-23c1-1a7c0af64e04,0f1aeedb-8079-9b96-937d-076df64840e8,1386,closing,completed,RTV-COOP88 closing,,,,,,2016-07-11,,
34f9aaef-ea93-035a-dd3f-d7e13375d935,8014224f-d70f-ee35-b222-cb671017629b,1387,rental,completed,RAR-COOP160 rental,,,,2019-01-28,,2019-01-28,,
7024f0c1-3ce4-17e9-f1e9-255f70dc8e6e,04bd44e7-c464-0d8b-5b9f-fb33b99d2be7,1388,closing,completed,RAR-428 closing,,,,,,2014-01-15,,
977effbd-dcfc-728a-9963-7b6af2379f7b,dfea8c48-f5e9-5794-2129-79c7f40c46ff,1389,closing,completed,RAR-429 closing,,,,,,2014-01-15,,
82849426-567e-0ce0-0bc5-20e677746baf,090a3abc-3994-c897-a03a-cfafb2d3e799,1390,closing,completed,RAR-434 closing,,,,,,2014-01-15,,
dc3aecb7-e4b8-c4a7-1295-cb1d96b621cc,d66c74ac-5da1-3d11-5e65-99edb9df06fe,1391,closing,completed,RAR-585 closing,,,,,,2015-01-15,,
6b75f750-aeec-14af-b856-c86f9d9c4df3,4797ee08-5f8e-5830-a2c0-a119134f82d4,1392,closing,completed,RCR-574 closing,,,,,,2015-01-15,,
a4c4bfd9-02fd-149c-2ae2-a34d5ec62376,666b0a60-1b4b-5222-cbf2-9ad8d8d73810,1393,closing,completed,RAR-448 closing,,,,,,2014-02-15,,
32817335-31cb-d16d-efe6-4bb679a2b12d,62f176a4-2c4e-3195-e1e1-249b2ca79525,1394,closing,completed,CLR-611 closing,,,,,,2015-02-15,,
2996eb63-50a6-ad27-280e-d6d0efc81cd8,ff53b954-bc48-db41-6220-7d4460eb8581,1395,closing,completed,RCR-580 closing,,,,,,2015-02-15,,
4f5ddab2-5870-347c-0f7a-0b8e148af9f3,7aa682d9-f4d2-aa29-7a09-76c521de435d,1396,closing,completed,RCR-696 closing,,,,,,2016-02-15,,
b1351e4f-926d-24f2-9c80-109a2213b171,f085580a-de8b-9fe2-3df2-6530c9472a68,1397,closing,completed,RCV-731 closing,,,,,,2016-02-15,,
609ce5fb-82ac-97ef-0c5b-fc6a7d28165b,9c5a0a0b-d3ec-35ef-6895-a0129b79e0d0,1398,closing,completed,RCV-765 closing,,,,,,2016-02-15,,
bbce6795-f2d9-0ccf-5a50-902aee746e12,4e1b5ff5-cdcb-e44f-a962-1044e27c5256,1399,closing,completed,CER-438 closing,,,,,,2014-03-15,,
36234d74-4577-241d-72e6-111e5342760d,b0d0b3c2-0ff6-33e5-b830-9f83576a4145,1400,closing,completed,RCR-364 closing,,,,,,2014-03-15,,
fa975c7b-dc02-3144-c880-6cf94cb0766c,dc9cc76d-7fa2-b035-f7db-60a276aa6b82,1401,closing,completed,RCR-608 closing,,,,,,2015-03-15,,
a3e3bb21-addf-7900-5159-78e5ca189908,e44ad1da-b1d4-cc2f-2720-0d209b412e5b,1402,closing,completed,RCV-741 closing,,,,,,2016-03-15,,
8c3c82f7-0dc9-b74b-ac42-47e2e723172d,c36a67e6-865f-b619-74a4-86fda2e71d4b,1403,closing,completed,RAR-449 closing,,,,,,2014-04-15,,
82f75b10-6541-214d-357a-81c822cf2032,7893b276-c737-67e8-947c-c094448149cb,1404,closing,completed,IBR-635 closing,,,,,,2015-04-15,,
b54ec368-b7f6-d1cb-9173-474e13fd1b75,2478ba04-f1d0-653b-c4d1-62cce01801d8,1405,closing,completed,RCR-607 closing,,,,,,2015-04-15,,
d2b91836-a202-6b89-fe41-c4d39ddad794,bedcedbe-2781-e405-a1cf-2ba11ac1669d,1406,closing,completed,RCV-648 closing,,,,,,2016-04-15,,
2d24d7b2-e935-68b0-1c5f-47b11301bff7,8b9599bb-9214-ea94-21db-1761a2f8df5f,1407,closing,completed,RCV-682 closing,,,,,,2016-04-15,,
0feec689-0eb4-7978-880d-f9f1cc4e72dc,e31f2d1c-f252-f936-74de-ee9803a5f80d,1408,closing,completed,RCV-726 closing,,,,,,2016-04-15,,
b7fe6cd9-9040-9d6c-fa76-22cbf9192d41,113071f7-682f-4186-29c6-44fb77241ac5,1410,closing,completed,RCR-482 closing,,,,,,2014-05-15,,
5b1a42cf-6a6c-d610-ba68-05f219358145,73e8c774-0367-127a-a6be-555fea9b12be,1411,closing,completed,RCR-614 closing,,,,,,2015-05-15,,
6946b2f2-5731-c777-1843-e1d978827eb7,218c68a2-7e7a-119f-df15-8ea45555f7f6,1412,closing,completed,RCV-358 closing,,,,,,2015-05-15,,
bcb43bc9-d2d6-634b-3aef-a92d7664c619,ac9cbd7e-dffb-8213-1b8c-a7ce08af9eb5,1413,closing,completed,RCV-701 closing,,,,,,2016-05-15,,
4508b9e5-6f0b-2b2d-0a02-944372ede475,3d6c120b-0573-e6bd-b0fd-7c9ed756ae05,1414,closing,completed,RCV-799 closing,,,,,,2016-05-15,,
8679ade7-f58c-5876-00ef-5d15fa6a6026,ff0f69b1-805c-7a1a-64f1-589e08fd7c82,1416,closing,completed,RCR-337 closing,,,,,,2013-06-15,,
387a2232-24c3-e422-bdb8-20afe03ca9e0,4f329814-b7e6-083d-4237-153c4ccbf781,1417,closing,completed,RCR-344 closing,,,,,,2013-06-15,,
2f491a88-d0f0-58ff-bd67-ea66f8b5a390,77dbf4b7-0579-ddf4-14d6-4c6f37b84ac1,1418,closing,completed,RCR-346 closing,,,,,,2013-06-15,,
8dc82c01-f946-1be1-b8d1-657e167c427d,977a9f32-2ab1-7387-a62b-28b320a115f1,1419,closing,completed,RAR-477 closing,,,,,,2014-06-15,,
7f71cdf5-862a-10db-e35c-054445258a69,02ca84d7-a75f-5686-9868-c4428ab23ca2,1420,closing,completed,RAR-491 closing,,,,,,2014-06-15,,
d253403a-835f-b0c8-d94f-61b91af710d0,223986c3-83fe-eebb-92fa-a31f27b04e81,1421,closing,completed,CLV-560 closing,,,,,,2015-06-15,,
f25b9b51-8fe0-e401-9d63-e096efb21059,421bf6fa-b944-badc-ecbd-bda15b592cc8,1422,closing,completed,RAR-660 closing,,,,,,2015-06-15,,
c1d2aabd-eef3-fd0e-59ed-d09025a15b3f,172ed961-0c2c-9335-d40d-f3d43688c2ed,1423,closing,completed,RAR-665 closing,,,,,,2015-06-15,,
1303791c-1c58-9c73-9cf2-d23bac77943c,adc7886f-e070-127a-5496-894477c32f1e,1424,closing,completed,RAR-668 closing,,,,,,2015-06-15,,
4e37e504-419b-7118-c4b2-3bedfdde4716,54bbd98b-e4d4-70e6-eefb-2cf6095de908,1425,closing,completed,RCV-559 closing,,,,,,2015-06-15,,
6d2bf3fc-e89c-5ca5-f188-68ab095d3a55,5aa815f7-7554-020c-dc9f-17e61154a2c1,1426,closing,completed,CLR-797 closing,,,,,,2016-06-15,,
dd2e0afd-40b4-ba11-930b-a4cb218a14cf,68df38bc-b05e-e2c5-a50d-984b8bafe79b,1427,closing,completed,RCR-353 closing,,,,,,2013-07-15,,
53a29529-8a93-3d2d-065c-47ee424f5621,de68d08f-30cc-eab0-b06b-2a6585fdbcd4,1428,closing,completed,RCR-359 closing,,,,,,2013-07-15,,
2092e35b-6f81-ca27-150d-1acd63506559,eb36a9a5-c7bb-0dee-8f4b-e111dc94a107,1429,closing,completed,CLR-612 closing,,,,,,2015-07-15,,
6c6f404d-3e94-d812-82fe-9519dd95d371,ba812bce-5a05-4602-7af3-c97636824bee,1430,closing,completed,IBR-680 closing,,,,,,2015-07-15,,
6bac6f2d-4f19-129b-cd33-43f73f397808,5d71017e-a00c-da67-74db-3f07a3b3c201,1431,closing,completed,RAR-355 closing,,,,,,2013-08-15,,
0a646f46-6008-7f8c-5b9c-486c8278cd36,60d41063-3445-0d38-3451-474922c9d3e7,1432,closing,completed,RCR-365 closing,,,,,,2013-08-15,,
8bb618b9-8a69-73e1-3ec5-2b2386a20983,6c87a5f1-b045-df73-69fd-18a830465d3e,1433,closing,completed,RCR-366 closing,,,,,,2013-08-15,,
6870247d-22e4-28ec-2b55-f2b7cc05be17,6df86428-6ffa-6c08-0c45-5bd85abd5193,1434,closing,completed,RCR-368 closing,,,,,,2013-08-15,,
e35c70e0-2121-2275-1941-d95ac4d08ece,ad3c082e-b472-d541-5f21-ac9c480ff086,1435,closing,completed,RCV-329 closing,,,,,,2013-08-15,,
eb67fe72-1af7-836b-4d93-188a7c9eceb5,e9622d0a-ba36-acf0-61b2-e56b268864e8,1436,closing,completed,RAR-510 closing,,,,,,2014-08-15,,
e96bb171-f906-85b7-32d1-1fed6b821c2c,b22f17cd-e8e8-af5f-a5a5-ae91d8e46360,1437,closing,completed,RAR-517 closing,,,,,,2014-08-15,,
136c8453-745c-c982-155e-54112752d3d5,61765905-ba39-ba5e-3f6d-fe29841b4288,1438,closing,completed,RCR-504 closing,,,,,,2014-08-15,,
86d6e7ca-6064-3a7c-7f2c-1f9039040e84,a0212d56-97c7-f849-c822-ad4e2b8eb7f3,1439,closing,completed,RCR-505 closing,,,,,,2014-08-15,,
1513ad4e-8a5a-8ec4-21d6-217eb9d5cdc7,0fec659a-211e-4aee-9e3d-0cd6f89ef6e6,1440,closing,completed,COR-703 closing,,,,,,2015-08-15,,
66592619-f191-b627-4359-728122159a7c,e00a6b6d-9515-ec47-3ea1-4301e25fc86a,1441,closing,completed,RAR-671 closing,,,,,,2015-08-15,,
41e888a6-1117-6ac3-6449-fe7d13e1e7db,a6777f09-dc82-4c6d-12de-67cc0c2405ac,1443,closing,completed,RAR-675 closing,,,,,,2015-08-15,,
ecec1719-0953-ba88-468f-cd6ca19e16b8,a8f33a54-6c1d-fc10-dc5d-e64d8d95a9cb,1444,closing,completed,RCR-700 closing,,,,,,2015-08-15,,
72207028-0c7a-c680-ea30-04878ce6c247,9dcecafc-32ba-221a-f88e-53de5ae0a510,1445,closing,completed,RCR-711 closing,,,,,,2015-08-15,,
fa2cbf5e-9329-a5d2-3d70-497a10afe3c7,200dd35e-5d37-e7ef-91eb-541e4a1228d6,1446,closing,completed,RAR-354 closing,,,,,,2013-09-15,,
98366c76-f07b-de0b-4a86-8df5dd22963b,82b90ddb-7e44-fa9d-937d-f2f4dd9e9a75,1447,closing,completed,RAR-367 closing,,,,,,2013-09-15,,
cb273fd0-766a-2bc4-fbb2-8d2222f6779f,522600c7-197d-fad8-5c09-83ecb503a611,1448,closing,completed,RAR-380 closing,,,,,,2013-09-15,,
a570e821-b7a2-1ba1-8590-afadc8f8c1b5,68ccfae0-4085-a927-f451-90620dce7fda,1450,closing,completed,RCR-524 closing,,,,,,2014-09-15,,
4702c82b-1b0d-2021-fc65-c6e2f15708dd,16fd54c9-623b-9723-e9a6-dc9f5c6123ad,1451,closing,completed,CLR-721 closing,,,,,,2015-09-15,,
0d247b09-123d-ee43-bd58-d64c2baa8ae8,cd77d7f5-6677-f521-2315-5dc32176779e,1452,closing,completed,RCR-699 closing,,,,,,2015-09-15,,
00a33543-3b5f-a91b-ef6c-cb7bb3795a3c,b266924a-ff58-2931-9c8f-5fb1cab62410,1453,closing,completed,RCR-705 closing,,,,,,2015-09-15,,
5d8069e2-ac31-0af8-5880-38600718c046,de6c0dae-c2f1-e2ec-5442-16604f8a49e1,1454,closing,completed,RAR-369 closing,,,,,,2013-10-15,,
bd61f4b6-25c5-ca92-6ad0-0c0327db639e,6d2d97c9-3022-dc38-e52d-eee0a4967228,1455,closing,completed,RCV-338 closing,,,,,,2013-10-15,,
5126263f-5b4a-b350-3a46-57347ce8ca15,fb9450b1-6255-2e16-65ac-09371224ee16,1456,closing,completed,RAR-450 closing,,,,,,2014-10-15,,
587ccbef-6f94-1bc3-bf8f-f3c60c22c5a9,2f0bfcbb-ca8d-22c7-0532-6a77f4be3f00,1457,closing,completed,RAR-553 closing,,,,,,2014-10-15,,
f769cd12-4545-c153-0b03-9a2472ba3a8f,ae25c5eb-b373-530c-c680-0b53f53055ea,1458,closing,completed,RCR-691 closing,,,,,,2015-10-15,,
fcf8f421-d8c5-1bbc-bfeb-ec2cf3e29027,44e3f49d-f59d-9024-29c8-0fb7df072d87,1459,closing,completed,RAR-390 closing,,,,,,2013-11-15,,
6700ccb8-db2a-6af1-0afc-bcc3c2f21e43,658e1c2d-bee9-8429-b42c-98b7edb1e6ca,1460,closing,completed,RAR-404 closing,,,,,,2013-11-15,,
f66fe968-7d12-9268-2c5b-f29542cd6711,e7dfc91d-cd8a-f6d1-d245-eae05963bf73,1461,closing,completed,RCR-388 closing,,,,,,2013-11-15,,
379959c0-57c0-f938-52f5-4edd7cbb02d6,d3532b2b-c039-9215-da10-7f0b1ce269ca,1462,closing,completed,CLR-425 closing,,,,,,2014-11-15,,
